YYYYMMDD	hhmm	b01_avg	b01_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv01_avg	b02_avg	b02_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv02_avg	b03_avg	b03_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv03_avg	b04_avg	b04_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv04_avg	b05_avg	b05_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv05_avg	b06_avg	b06_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv06_avg	b07_avg	b07_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv07_avg	b08_avg	b08_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv08_avg	b09_avg	b09_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv09_avg	b10_avg	b10_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv10_avg	b11_avg	b11_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv11_avg	b12_avg	b12_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv12_avg	b13_avg	b13_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv13_avg	b14_avg	b14_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv14_avg	b15_avg	b15_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv15_avg	b16_avg	b16_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv16_avg	b17_avg	b17_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv17_avg	b18_avg	b18_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv18_avg	b19_avg	b19_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv19_avg	b20_avg	b20_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv20_avg	Sensor_Azi_avg	Sensor_Zen_avg	Solar_Azi_avg	Solar_Zen_avg
20131015	0929	707.86000	8.40597	17.20166	0.30659	17.20166	0.30659	-6.75600	0.02860	0.00000	238.20732	866.33000	9.59589	24.17809	0.34876	24.17809	0.34876	-5.73100	0.02850	0.00000	203.33725	1395.04000	9.40204	43.95698	0.34531	43.95697	0.34531	-5.70800	0.02880	0.00000	197.96521	1600.22000	11.57720	51.79097	0.41782	51.79097	0.41782	-4.67400	0.02830	0.00000	166.48482	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	169.30951	31.64000	29.16694	-5.42600	0.70522	-5.42600	0.70522	-4.85473	0.01896	0.00000	0.00000	57.03000	50.52256	-4.30385	1.19258	-4.30385	1.19258	-4.43052	0.01851	0.00000	0.00000	1045.45000	21.72942	18.05370	0.45722	18.05370	0.45722	-3.09300	0.01650	0.00000	191.98863	761.75000	9.30524	16.07721	0.24445	16.07721	0.24445	-3.08500	0.02060	0.00000	152.52704	836.22000	11.02323	17.40542	0.31770	17.40542	0.31770	-5.25000	0.02260	0.00000	231.30240	872.82000	11.75787	19.50123	0.34037	19.50123	0.34037	-4.52100	0.02270	0.00000	199.95862	1122.55000	12.11724	26.48306	0.34459	26.48306	0.34459	-4.26600	0.02230	0.00000	193.91867	1709.80000	11.07881	42.09172	0.31789	42.09172	0.31789	-5.46400	0.02250	0.00000	245.86446	1658.78000	10.68792	45.22624	0.31894	45.22624	0.31894	-3.35100	0.02340	0.00000	142.37799	1788.28000	14.21906	45.44899	0.40980	45.44900	0.40980	-4.77600	0.02260	0.00000	212.83755	1937.86000	13.47518	51.87875	0.38493	51.87875	0.38493	-2.72700	0.02240	0.00000	120.93851	1570.96000	9.78460	42.67321	0.31819	42.67321	0.31819	-6.59700	0.02550	0.00000	254.59117	692.29000	22.60500	23.53597	0.94265	23.53596	0.94265	-4.18200	0.03270	0.00000	130.22682	1507.07000	9.53127	41.38788	0.30873	41.38788	0.30873	-5.82500	0.02540	0.00000	226.46904	1717.82000	21.64596	47.47047	0.69286	47.47047	0.69286	-5.89300	0.02510	0.00000	233.18333	10108.99000	810.23000	14600.53000	3877.17000
20131016	0910	774.74000	7.51614	20.46434	0.28562	20.46434	0.28562	-6.75600	0.02860	0.00000	237.71744	907.94000	7.99477	26.76741	0.30275	26.76741	0.30275	-5.73100	0.02850	0.00000	202.82884	1409.93000	6.73239	46.36958	0.25763	46.36958	0.25763	-5.70800	0.02880	0.00000	197.25781	1601.98000	8.58485	54.02838	0.32281	54.02838	0.32281	-4.67400	0.02830	0.00000	165.93770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	169.96719	24.34000	27.01748	-5.83738	0.68064	-5.83738	0.68064	-4.85473	0.01896	0.00000	0.00000	52.77000	53.51352	-4.58906	1.31614	-4.58906	1.31614	-4.43052	0.01851	0.00000	0.00000	1219.80000	30.28168	22.63299	0.66389	22.63299	0.66389	-3.09300	0.01650	0.00000	191.19518	870.57000	8.52086	19.72979	0.23323	19.72979	0.23323	-3.08500	0.02060	0.00000	152.19122	912.96000	9.27784	20.43953	0.27860	20.43953	0.27860	-5.25000	0.02260	0.00000	230.46814	941.57000	9.88560	22.39241	0.29817	22.39241	0.29817	-4.52100	0.02270	0.00000	199.35396	1167.99000	10.38123	28.93972	0.30760	28.93971	0.30760	-4.26600	0.02230	0.00000	193.53893	1730.27000	8.35925	44.46831	0.24991	44.46831	0.24991	-5.46400	0.02250	0.00000	245.06175	1668.94000	10.29740	47.43815	0.32017	47.43815	0.32017	-3.35100	0.02340	0.00000	141.73416	1775.41000	9.73765	46.96788	0.29241	46.96788	0.29241	-4.77600	0.02260	0.00000	212.15839	1939.79000	15.44299	54.11111	0.45963	54.11111	0.45963	-2.72700	0.02240	0.00000	119.77459	1580.32000	7.49651	44.77934	0.25400	44.77934	0.25400	-6.59700	0.02550	0.00000	253.54367	691.22000	23.03457	24.47618	1.00083	24.47617	1.00083	-4.18200	0.03270	0.00000	129.41739	1501.37000	8.05190	42.93061	0.27175	42.93061	0.27175	-5.82500	0.02540	0.00000	225.37328	1701.98000	34.81522	48.93230	1.16112	48.93230	1.16112	-5.89300	0.02510	0.00000	232.50142	9783.36000	3896.45000	14041.81000	4159.53000
20131017	0852	843.90000	6.39453	24.28338	0.25553	24.28338	0.25553	-6.75600	0.02860	0.00000	237.78517	921.89000	6.21433	28.70330	0.24746	28.70330	0.24746	-5.73100	0.02850	0.00000	203.07368	1374.97000	6.22970	47.35404	0.25069	47.35404	0.25069	-5.70800	0.02880	0.00000	197.64175	1543.66000	9.71207	54.50852	0.38403	54.50852	0.38403	-4.67400	0.02830	0.00000	166.35838	2258.02000	5.72884	2258.02000	5.72884	2258.02000	5.72884	0.00000	0.00000	0.00000	169.59726	2671.69000	159.15066	63.99429	4.21617	63.99429	4.21617	-4.85473	0.01896	0.00000	187.28905	2359.24000	92.73609	54.82630	2.39842	54.82630	2.39842	-4.43052	0.01851	0.00000	152.65215	1425.74000	36.91873	28.54799	0.85114	28.54799	0.85114	-3.09300	0.01650	0.00000	191.49565	988.83000	8.68683	24.15114	0.25003	24.15114	0.25003	-3.08500	0.02060	0.00000	152.21524	983.72000	7.73703	23.72802	0.24432	23.72802	0.24432	-5.25000	0.02260	0.00000	230.75424	990.19000	7.29753	25.08927	0.23146	25.08927	0.23146	-4.52100	0.02270	0.00000	199.62396	1168.99000	8.38391	30.46328	0.26123	30.46328	0.26123	-4.26600	0.02230	0.00000	194.00208	1682.30000	7.05904	45.25345	0.22192	45.25345	0.22192	-5.46400	0.02250	0.00000	245.45709	1612.93000	8.44068	48.05325	0.27597	48.05325	0.27597	-3.35100	0.02340	0.00000	141.91229	1703.18000	11.81387	47.10915	0.37305	47.10915	0.37305	-4.77600	0.02260	0.00000	212.19901	1877.97000	12.41407	54.96675	0.38854	54.96674	0.38854	-2.72700	0.02240	0.00000	120.10837	1461.05000	11.12868	42.83905	0.39651	42.83905	0.39651	-6.59700	0.02550	0.00000	254.02824	576.77000	23.35117	20.50921	1.06691	20.50921	1.06691	-4.18200	0.03270	0.00000	130.00000	1381.46000	9.02155	40.88894	0.32017	40.88894	0.32017	-5.82500	0.02540	0.00000	225.79514	1628.90000	13.52072	48.89275	0.47418	48.89275	0.47418	-5.89300	0.02510	0.00000	233.20625	9585.96000	5807.20000	13549.48000	4470.20000
20131018	2127	0.00000	0.00000	-6.70575	0.00000	-6.70575	0.00000	-6.75600	0.02860	0.00000	0.00000	0.00000	0.00000	-5.68838	0.00000	-5.68838	0.00000	-5.73100	0.02850	0.00000	0.00000	0.00000	0.00000	-5.66555	0.00000	-5.66555	0.00000	-5.70800	0.02880	0.00000	0.00000	0.00000	0.00000	-4.63924	0.00000	-4.63924	0.00000	-4.67400	0.02830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-4.81862	0.00000	-4.81862	0.00000	-4.85473	0.01896	0.00000	0.00000	0.00000	0.00000	-4.39757	0.00000	-4.39757	0.00000	-4.43052	0.01851	0.00000	0.00000	0.00000	0.00000	-3.07000	0.00000	-3.07000	0.00000	-3.09300	0.01650	0.00000	0.00000	0.00000	0.00000	-3.06206	0.00000	-3.06206	0.00000	-3.08500	0.02060	0.00000	0.00000	0.00000	0.00000	-5.21095	0.00000	-5.21095	0.00000	-5.25000	0.02260	0.00000	0.00000	0.00000	0.00000	-4.48738	0.00000	-4.48738	0.00000	-4.52100	0.02270	0.00000	0.00000	0.00000	0.00000	-4.23427	0.00000	-4.23427	0.00000	-4.26600	0.02230	0.00000	0.00000	0.00000	0.00000	-5.42336	0.00000	-5.42336	0.00000	-5.46400	0.02250	0.00000	0.00000	0.00000	0.00000	-3.32608	0.00000	-3.32608	0.00000	-3.35100	0.02340	0.00000	0.00000	0.00000	0.00000	-4.74048	0.00000	-4.74048	0.00000	-4.77600	0.02260	0.00000	0.00000	0.00000	0.00000	-2.70672	0.00000	-2.70672	0.00000	-2.72700	0.02240	0.00000	0.00000	0.00000	0.00000	-6.54794	0.00000	-6.54794	0.00000	-6.59700	0.02550	0.00000	0.00000	0.00000	0.00000	-4.15090	0.00000	-4.15090	0.00000	-4.18200	0.03270	0.00000	0.00000	0.00000	0.00000	-5.78168	0.00000	-5.78168	0.00000	-5.82500	0.02540	0.00000	0.00000	0.00000	0.00000	-5.84917	0.00000	-5.84917	0.00000	-5.89300	0.02510	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
20131020	0936	690.89000	7.78703	16.68132	0.28570	16.68132	0.28570	-6.75600	0.02860	0.00000	238.75940	854.15000	10.06318	23.87653	0.36792	23.87653	0.36792	-5.73100	0.02850	0.00000	203.63928	1371.59000	12.20581	43.35195	0.45095	43.35195	0.45095	-5.70800	0.02880	0.00000	198.38275	1571.82000	15.44110	51.06785	0.56058	51.06785	0.56058	-4.67400	0.02830	0.00000	167.20702	2332.99000	10.29028	2332.99000	10.29028	2332.99000	10.29028	0.00000	0.00000	0.00000	168.65269	2720.91000	192.53909	59.95178	4.68305	59.95178	4.68305	-4.85473	0.01896	0.00000	186.66673	2447.41000	87.79261	52.43091	2.08466	52.43091	2.08466	-4.43052	0.01851	0.00000	149.84442	999.06000	21.15269	17.17911	0.44774	17.17911	0.44774	-3.09300	0.01650	0.00000	192.11902	732.35000	8.56432	15.39586	0.22632	15.39586	0.22632	-3.08500	0.02060	0.00000	152.85786	816.72000	10.19518	16.94356	0.29558	16.94356	0.29558	-5.25000	0.02260	0.00000	231.73326	855.63000	11.26557	19.11659	0.32806	19.11659	0.32806	-4.52100	0.02270	0.00000	200.50078	1105.16000	13.43259	26.14304	0.38427	26.14304	0.38427	-4.26600	0.02230	0.00000	194.28937	1680.82000	15.29077	41.50551	0.44135	41.50551	0.44135	-5.46400	0.02250	0.00000	245.69127	1627.44000	15.57968	44.55436	0.46768	44.55436	0.46768	-3.35100	0.02340	0.00000	142.70105	1751.79000	16.48654	44.66129	0.47798	44.66130	0.47798	-4.77600	0.02260	0.00000	213.02859	1896.58000	21.70354	51.00100	0.62366	51.00100	0.62366	-2.72700	0.02240	0.00000	121.56952	1556.86000	15.92986	42.46569	0.52110	42.46569	0.52110	-6.59700	0.02550	0.00000	254.96011	699.54000	21.82861	23.98003	0.91568	23.98003	0.91568	-4.18200	0.03270	0.00000	130.38571	1502.06000	14.16109	41.47071	0.46143	41.47071	0.46143	-5.82500	0.02540	0.00000	226.47949	1697.97000	27.43992	47.11356	0.88354	47.11356	0.88354	-5.89300	0.02510	0.00000	233.52972	-8261.48000	535.42000	15017.08000	3938.89000
20131021	0917	738.84000	7.80989	19.15890	0.29770	19.15890	0.29770	-6.75600	0.02860	0.00000	238.74136	882.71000	9.24910	25.89147	0.35133	25.89147	0.35133	-5.73100	0.02850	0.00000	203.80099	1382.38000	9.85980	45.45486	0.37847	45.45486	0.37847	-5.70800	0.02880	0.00000	198.91008	1577.43000	13.90486	53.26876	0.52447	53.26876	0.52447	-4.67400	0.02830	0.00000	167.88051	11583.20000	56.04338	11583.20000	56.04338	11583.20000	56.04338	0.00000	0.00000	0.00000	170.49384	2654.62000	111.90735	60.61200	2.82791	60.61200	2.82791	-4.85473	0.01896	0.00000	189.11755	2398.22000	54.50497	53.25978	1.34465	53.25978	1.34465	-4.43052	0.01851	0.00000	152.20299	1123.20000	27.33569	20.57831	0.60115	20.57831	0.60115	-3.09300	0.01650	0.00000	192.28279	810.25000	8.91558	18.13441	0.24478	18.13441	0.24478	-3.08500	0.02060	0.00000	152.87387	870.17000	9.96098	19.21357	0.30004	19.21357	0.30004	-5.25000	0.02260	0.00000	231.65277	903.28000	10.99189	21.30290	0.33256	21.30290	0.33256	-4.52100	0.02270	0.00000	200.54471	1138.68000	12.18514	28.15769	0.36216	28.15769	0.36216	-4.26600	0.02230	0.00000	194.64049	1696.98000	10.95443	43.60693	0.32850	43.60693	0.32850	-5.46400	0.02250	0.00000	246.55470	1634.51000	10.08811	46.51043	0.31463	46.51043	0.31463	-3.35100	0.02340	0.00000	143.57426	1745.74000	13.68329	46.21880	0.41216	46.21880	0.41216	-4.77600	0.02260	0.00000	213.43079	1893.69000	11.29840	52.90142	0.33731	52.90142	0.33731	-2.72700	0.02240	0.00000	122.12410	1583.68000	8.96982	45.03142	0.30485	45.03142	0.30485	-6.59700	0.02550	0.00000	255.70871	724.30000	22.43591	25.99326	0.97782	25.99326	0.97782	-4.18200	0.03270	0.00000	131.17847	1522.71000	9.32984	43.78524	0.31585	43.78524	0.31585	-5.82500	0.02540	0.00000	227.12457	1686.71000	21.05436	48.57214	0.70434	48.57214	0.70434	-5.89300	0.02510	0.00000	234.28091	9864.07000	2894.81000	14440.06000	4197.26000
20131022	0859	808.17000	6.31515	22.85776	0.25238	22.85776	0.25238	-6.75600	0.02860	0.00000	238.91393	909.63000	6.93492	28.21780	0.27618	28.21780	0.27618	-5.73100	0.02850	0.00000	204.01079	1374.29000	6.04036	47.33121	0.24309	47.33121	0.24309	-5.70800	0.02880	0.00000	198.87396	1560.29000	7.90860	55.17139	0.31275	55.17139	0.31275	-4.67400	0.02830	0.00000	167.73331	10805.42000	63.97393	10805.42000	63.97393	10805.42000	63.97393	0.00000	0.00000	0.00000	169.02448	2553.44000	145.67720	60.86748	3.85960	60.86748	3.85960	-4.85473	0.01896	0.00000	186.94904	2293.61000	52.95487	53.13401	1.36970	53.13401	1.36970	-4.43052	0.01851	0.00000	148.94948	1335.67000	29.99902	26.47402	0.69168	26.47402	0.69168	-3.09300	0.01650	0.00000	192.16499	932.28000	6.90663	22.52562	0.19881	22.52562	0.19881	-3.08500	0.02060	0.00000	152.82474	944.87000	7.22171	22.50339	0.22807	22.50339	0.22807	-5.25000	0.02260	0.00000	231.93173	959.73000	8.38553	24.12547	0.26599	24.12547	0.26599	-4.52100	0.02270	0.00000	200.70815	1159.96000	9.31764	30.18482	0.29035	30.18481	0.29035	-4.26600	0.02230	0.00000	194.67999	1687.75000	8.35987	45.42914	0.26284	45.42914	0.26284	-5.46400	0.02250	0.00000	246.28186	1618.07000	7.89209	48.22593	0.25806	48.22593	0.25806	-3.35100	0.02340	0.00000	143.12485	1704.98000	10.46038	47.17050	0.33035	47.17051	0.33035	-4.77600	0.02260	0.00000	213.32320	1879.78000	17.96752	55.02867	0.56240	55.02867	0.56240	-2.72700	0.02240	0.00000	121.77668	1557.07000	6.53185	46.26464	0.23275	46.26464	0.23275	-6.59700	0.02550	0.00000	255.45903	701.16000	22.69657	26.19507	1.03710	26.19507	1.03710	-4.18200	0.03270	0.00000	130.80539	1494.08000	6.94072	44.89011	0.24635	44.89011	0.24635	-5.82500	0.02540	0.00000	227.14543	1674.98000	37.21854	50.51365	1.30541	50.51365	1.30541	-5.89300	0.02510	0.00000	234.20370	9657.84000	5212.51000	13926.75000	4486.91000
20131024	2116	0.00000	0.00000	-6.68342	0.00000	-6.68342	0.00000	-6.75600	0.02860	0.00000	0.00000	0.00000	0.00000	-5.66943	0.00000	-5.66943	0.00000	-5.73100	0.02850	0.00000	0.00000	0.00000	0.00000	-5.64668	0.00000	-5.64668	0.00000	-5.70800	0.02880	0.00000	0.00000	0.00000	0.00000	-4.62379	0.00000	-4.62379	0.00000	-4.67400	0.02830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-4.80257	0.00000	-4.80257	0.00000	-4.85473	0.01896	0.00000	0.00000	0.00000	0.00000	-4.38292	0.00000	-4.38292	0.00000	-4.43052	0.01851	0.00000	0.00000	0.00000	0.00000	-3.05977	0.00000	-3.05977	0.00000	-3.09300	0.01650	0.00000	0.00000	0.00000	0.00000	-3.05186	0.00000	-3.05186	0.00000	-3.08500	0.02060	0.00000	0.00000	0.00000	0.00000	-5.19360	0.00000	-5.19360	0.00000	-5.25000	0.02260	0.00000	0.00000	0.00000	0.00000	-4.47243	0.00000	-4.47243	0.00000	-4.52100	0.02270	0.00000	0.00000	0.00000	0.00000	-4.22017	0.00000	-4.22017	0.00000	-4.26600	0.02230	0.00000	0.00000	0.00000	0.00000	-5.40530	0.00000	-5.40530	0.00000	-5.46400	0.02250	0.00000	0.00000	0.00000	0.00000	-3.31500	0.00000	-3.31500	0.00000	-3.35100	0.02340	0.00000	0.00000	0.00000	0.00000	-4.72469	0.00000	-4.72469	0.00000	-4.77600	0.02260	0.00000	0.00000	0.00000	0.00000	-2.69770	0.00000	-2.69770	0.00000	-2.72700	0.02240	0.00000	0.00000	0.00000	0.00000	-6.52613	0.00000	-6.52613	0.00000	-6.59700	0.02550	0.00000	0.00000	0.00000	0.00000	-4.13707	0.00000	-4.13707	0.00000	-4.18200	0.03270	0.00000	0.00000	0.00000	0.00000	-5.76242	0.00000	-5.76242	0.00000	-5.82500	0.02540	0.00000	0.00000	0.00000	0.00000	-5.82969	0.00000	-5.82969	0.00000	-5.89300	0.02510	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
20131025	2057	0.00000	0.00000	-6.67977	0.00000	-6.67977	0.00000	-6.75600	0.02860	0.00000	0.00000	0.00000	0.00000	-5.66633	0.00000	-5.66633	0.00000	-5.73100	0.02850	0.00000	0.00000	0.00000	0.00000	-5.64359	0.00000	-5.64359	0.00000	-5.70800	0.02880	0.00000	0.00000	0.00000	0.00000	-4.62126	0.00000	-4.62126	0.00000	-4.67400	0.02830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-4.79995	0.00000	-4.79995	0.00000	-4.85473	0.01896	0.00000	0.00000	0.00000	0.00000	-4.38053	0.00000	-4.38053	0.00000	-4.43052	0.01851	0.00000	0.00000	0.00000	0.00000	-3.05810	0.00000	-3.05810	0.00000	-3.09300	0.01650	0.00000	0.00000	0.00000	0.00000	-3.05019	0.00000	-3.05019	0.00000	-3.08500	0.02060	0.00000	0.00000	0.00000	0.00000	-5.19076	0.00000	-5.19076	0.00000	-5.25000	0.02260	0.00000	0.00000	0.00000	0.00000	-4.46999	0.00000	-4.46999	0.00000	-4.52100	0.02270	0.00000	0.00000	0.00000	0.00000	-4.21786	0.00000	-4.21786	0.00000	-4.26600	0.02230	0.00000	0.00000	0.00000	0.00000	-5.40235	0.00000	-5.40235	0.00000	-5.46400	0.02250	0.00000	0.00000	0.00000	0.00000	-3.31319	0.00000	-3.31319	0.00000	-3.35100	0.02340	0.00000	0.00000	0.00000	0.00000	-4.72211	0.00000	-4.72211	0.00000	-4.77600	0.02260	0.00000	0.00000	0.00000	0.00000	-2.69623	0.00000	-2.69623	0.00000	-2.72700	0.02240	0.00000	0.00000	0.00000	0.00000	-6.52256	0.00000	-6.52256	0.00000	-6.59700	0.02550	0.00000	0.00000	0.00000	0.00000	-4.13481	0.00000	-4.13481	0.00000	-4.18200	0.03270	0.00000	0.00000	0.00000	0.00000	-5.75927	0.00000	-5.75927	0.00000	-5.82500	0.02540	0.00000	0.00000	0.00000	0.00000	-5.82651	0.00000	-5.82651	0.00000	-5.89300	0.02510	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
20131026	0924	690.62000	9.12226	17.41440	0.34960	17.41440	0.34960	-6.75600	0.02860	0.00000	238.75107	839.30000	10.37931	24.37349	0.39639	24.37349	0.39639	-5.73100	0.02850	0.00000	203.62976	1342.93000	9.00028	44.17793	0.34734	44.17793	0.34734	-5.70800	0.02880	0.00000	198.97873	1542.09000	10.49866	52.21633	0.39813	52.21633	0.39813	-4.67400	0.02830	0.00000	168.14154	11831.38000	71.72835	11831.38000	71.72835	11831.38000	71.72835	0.00000	0.00000	0.00000	171.63705	2597.00000	145.73229	59.47549	3.70256	59.47548	3.70256	-4.85473	0.01896	0.00000	188.87892	2328.94000	59.69871	51.82909	1.48074	51.82909	1.48074	-4.43052	0.01851	0.00000	151.48503	1023.47000	24.47303	18.48443	0.54110	18.48443	0.54110	-3.09300	0.01650	0.00000	192.35681	741.53000	10.33195	16.33541	0.28520	16.33541	0.28520	-3.08500	0.02060	0.00000	152.68706	810.78000	11.47047	17.51878	0.34737	17.51878	0.34737	-5.25000	0.02260	0.00000	231.64395	845.41000	12.65709	19.65768	0.38501	19.65768	0.38501	-4.52100	0.02270	0.00000	200.70802	1086.66000	13.59428	26.75532	0.40623	26.75532	0.40623	-4.26600	0.02230	0.00000	194.32896	1648.45000	10.28336	42.37930	0.31005	42.37930	0.31005	-5.46400	0.02250	0.00000	246.69167	1589.03000	10.20241	45.33559	0.31991	45.33559	0.31991	-3.35100	0.02340	0.00000	143.54309	1709.82000	12.85953	45.38066	0.38944	45.38066	0.38944	-4.77600	0.02260	0.00000	213.62799	1846.20000	11.86760	51.76171	0.35622	51.76171	0.35622	-2.72700	0.02240	0.00000	122.23486	1551.43000	7.63185	44.17268	0.26078	44.17268	0.26078	-6.59700	0.02550	0.00000	255.77287	713.81000	21.96483	25.67402	0.96246	25.67402	0.96246	-4.18200	0.03270	0.00000	131.29993	1494.94000	7.48441	43.07657	0.25474	43.07657	0.25474	-5.82500	0.02540	0.00000	227.33051	1654.31000	23.38576	47.74477	0.78656	47.74477	0.78656	-5.89300	0.02510	0.00000	234.56461	9967.32000	1718.08000	14815.20000	4248.60000
20131027	0906	759.89000	8.17055	20.98108	0.32736	20.98108	0.32736	-6.75600	0.02860	0.00000	238.42032	875.48000	8.60985	26.92556	0.34375	26.92556	0.34375	-5.73100	0.02850	0.00000	203.63573	1346.94000	7.95967	46.34722	0.32114	46.34722	0.32114	-5.70800	0.02880	0.00000	198.79254	1530.18000	9.10646	54.11692	0.36103	54.11692	0.36103	-4.67400	0.02830	0.00000	167.67578	11295.44000	65.36610	11295.44000	65.36610	11295.44000	65.36610	0.00000	0.00000	0.00000	168.95018	2508.13000	132.77000	59.81764	3.52651	59.81763	3.52651	-4.85473	0.01896	0.00000	186.59500	2227.97000	54.55849	51.56604	1.41474	51.56604	1.41474	-4.43052	0.01851	0.00000	150.28790	1219.82000	27.93220	23.86298	0.64565	23.86298	0.64565	-3.09300	0.01650	0.00000	191.81238	858.08000	9.27435	20.44117	0.26764	20.44117	0.26764	-3.08500	0.02060	0.00000	152.66788	887.98000	10.17937	20.75903	0.32228	20.75903	0.32228	-5.25000	0.02260	0.00000	231.70772	909.01000	10.90550	22.57345	0.34680	22.57345	0.34680	-4.52100	0.02270	0.00000	200.32602	1121.69000	11.93959	29.06545	0.37299	29.06545	0.37299	-4.26600	0.02230	0.00000	194.26254	1651.60000	8.42852	44.40435	0.26567	44.40435	0.26567	-5.46400	0.02250	0.00000	246.32123	1583.37000	9.27109	47.21015	0.30392	47.21015	0.30392	-3.35100	0.02340	0.00000	143.31895	1683.96000	11.95819	46.62407	0.37860	46.62407	0.37860	-4.77600	0.02260	0.00000	213.35121	1840.75000	10.16009	53.94280	0.31883	53.94280	0.31883	-2.72700	0.02240	0.00000	121.95250	1506.73000	6.13165	44.58312	0.21904	44.58312	0.21904	-6.59700	0.02550	0.00000	255.71638	648.15000	21.78457	23.83283	0.99794	23.83283	0.99794	-4.18200	0.03270	0.00000	131.32494	1443.74000	7.49349	43.21218	0.26664	43.21218	0.26664	-5.82500	0.02540	0.00000	227.06670	1636.22000	24.23864	49.27825	0.85229	49.27825	0.85229	-5.89300	0.02510	0.00000	234.23415	9731.07000	4493.49000	14284.73000	4516.98000
20131028	2141	0.00000	0.00000	-6.66896	0.00000	-6.66896	0.00000	-6.75600	0.02860	0.00000	0.00000	0.00000	0.00000	-5.65717	0.00000	-5.65717	0.00000	-5.73100	0.02850	0.00000	0.00000	0.00000	0.00000	-5.63446	0.00000	-5.63446	0.00000	-5.70800	0.02880	0.00000	0.00000	0.00000	0.00000	-4.61378	0.00000	-4.61378	0.00000	-4.67400	0.02830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-4.79219	0.00000	-4.79219	0.00000	-4.85473	0.01896	0.00000	0.00000	0.00000	0.00000	-4.37344	0.00000	-4.37344	0.00000	-4.43052	0.01851	0.00000	0.00000	0.00000	0.00000	-3.05315	0.00000	-3.05315	0.00000	-3.09300	0.01650	0.00000	0.00000	0.00000	0.00000	-3.04526	0.00000	-3.04526	0.00000	-3.08500	0.02060	0.00000	0.00000	0.00000	0.00000	-5.18236	0.00000	-5.18236	0.00000	-5.25000	0.02260	0.00000	0.00000	0.00000	0.00000	-4.46276	0.00000	-4.46276	0.00000	-4.52100	0.02270	0.00000	0.00000	0.00000	0.00000	-4.21104	0.00000	-4.21104	0.00000	-4.26600	0.02230	0.00000	0.00000	0.00000	0.00000	-5.39361	0.00000	-5.39361	0.00000	-5.46400	0.02250	0.00000	0.00000	0.00000	0.00000	-3.30783	0.00000	-3.30783	0.00000	-3.35100	0.02340	0.00000	0.00000	0.00000	0.00000	-4.71447	0.00000	-4.71447	0.00000	-4.77600	0.02260	0.00000	0.00000	0.00000	0.00000	-2.69187	0.00000	-2.69187	0.00000	-2.72700	0.02240	0.00000	0.00000	0.00000	0.00000	-6.51201	0.00000	-6.51201	0.00000	-6.59700	0.02550	0.00000	0.00000	0.00000	0.00000	-4.12812	0.00000	-4.12812	0.00000	-4.18200	0.03270	0.00000	0.00000	0.00000	0.00000	-5.74996	0.00000	-5.74996	0.00000	-5.82500	0.02540	0.00000	0.00000	0.00000	0.00000	-5.81708	0.00000	-5.81708	0.00000	-5.89300	0.02510	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
